通し番号,popup,遺産名,lat,lon,lat-修正,lon-修正,国,種類,文化遺産,自然遺産,複合遺産,登録年,(ⅰ),(ⅱ),(ⅲ),(ⅳ),(ⅴ),(ⅵ),(ⅶ),(ⅷ),(ⅸ),(ⅹ)
1041,ウシュマルの古代都市/1996,ウシュマルの古代都市,20.36166667,-89.77027778,,,メキシコ合衆国,文化遺産,1,0,0,1996,1,1,1,0,0,0,0,0,0,0
935,チャン・アンの景観関連遺産群/2014,チャン・アンの景観関連遺産群,20.25666667,105.8963889,,,ベトナム社会主義共和国,複合遺産,0,0,1,2014,0,0,0,0,1,0,1,1,0,0
928,胡朝の要塞/2011,胡朝の要塞,20.07805556,105.6047222,,,ベトナム社会主義共和国,文化遺産,1,0,0,2011,0,1,0,1,0,0,0,0,0,0
369,キューバ南東部におけるコーヒー農園発祥地の景観/2000,キューバ南東部におけるコーヒー農園発祥地の景観,20.03,-75.39138889,,,キューバ共和国,文化遺産,1,0,0,2000,0,0,1,1,0,0,0,0,0,0
165,エローラーの石窟寺院群/1983,エローラーの石窟寺院群,20.02638889,75.17916667,,,インド,文化遺産,1,0,0,1983,1,0,1,0,0,1,0,0,0,0
371,サンティアゴ・デ・クーバのサン・ペドロ・デ・ラ・ロカ城/1997,サンティアゴ・デ・クーバのサン・ペドロ・デ・ラ・ロカ城,19.96666667,-75.87083333,,,キューバ共和国,文化遺産,1,0,0,1997,0,0,0,1,1,0,0,0,0,0
1103,古都ルアン・パバン/1995,古都ルアン・パバン,19.88888889,102.1333333,,,ラオス人民民主共和国,文化遺産,1,0,0,1995,0,1,0,1,1,0,0,0,0,0
170,コナーラクのスーリヤ寺院/1984,コナーラクのスーリヤ寺院,19.8875,86.09472222,,,インド,文化遺産,1,0,0,1984,1,0,1,0,0,1,0,0,0,0
370,グランマ号上陸記念国立公園/1999,グランマ号上陸記念国立公園,19.88333333,-77.63333333,,,キューバ共和国,自然遺産,0,1,0,1999,0,0,0,0,0,0,1,1,0,0
1069,歴史的要塞都市カンペチェ/1999,歴史的要塞都市カンペチェ,19.84638889,-90.53722222,,,メキシコ合衆国,文化遺産,1,0,0,1999,0,1,0,1,0,0,0,0,0,0
121,パレルモのアラブ・ノルマン様式の建造物群と、チェファルとモンレアーレの大聖堂/2015,パレルモのアラブ・ノルマン様式の建造物群と、チェファルとモンレアーレの大聖堂,19.83527778,-98.66256667,,,イタリア共和国,文化遺産,1,0,0,2015,0,1,0,1,0,0,0,0,0,0
1073,パドレ・テンブレケ水利施設の水道橋/2015,パドレ・テンブレケ水利施設の水道橋,19.83527778,-98.66256667,,,メキシコ合衆国,文化遺産,1,0,0,2015,1,1,0,1,0,0,0,0,0,0
1068,モレリアの歴史地区/1991,モレリアの歴史地区,19.70444444,-101.1916667,,,メキシコ合衆国,文化遺産,1,0,0,1991,0,1,0,1,0,1,0,0,0,0
1046,オオカバマダラ蝶生物圏保存地域/2008,オオカバマダラ蝶生物圏保存地域,19.60638889,-100.2416667,,,メキシコ合衆国,自然遺産,0,1,0,2008,0,0,0,0,0,0,1,0,0,0
810,ハイチの国立歴史公園：シタデル、サン・スーシ宮、ラミエ地区/1982,ハイチの国立歴史公園：シタデル、サン・スーシ宮、ラミエ地区,19.57361111,-72.24416667,,,ハイチ共和国,文化遺産,1,0,0,1982,0,0,0,1,0,1,0,0,0,0
1067,メキシコ・シティの歴史地区とソチミルコ/1987,メキシコ・シティの歴史地区とソチミルコ,19.41833333,-99.13277778,,,メキシコ合衆国,文化遺産,1,0,0,1987,0,1,1,1,1,0,0,0,0,0
1071,ルイス・バラガン邸と仕事場/2004,ルイス・バラガン邸と仕事場,19.41833333,-99.19833333,,,メキシコ合衆国,文化遺産,1,0,0,2004,1,1,0,0,0,0,0,0,0,0
24,ハワイ火山国立公園/1987,ハワイ火山国立公園,19.40083333,-155.1236111,,,アメリカ合衆国,自然遺産,0,1,0,1987,0,0,0,0,0,0,0,1,0,0
1057,シアン・カーン自然保護区/1987,シアン・カーン自然保護区,19.38333333,-87.79166667,,,メキシコ合衆国,自然遺産,0,1,0,1987,0,0,0,0,0,0,1,0,0,1
1066,メキシコ国立自治大学（UNAM）の中央大学都市キャンパス/2007,メキシコ国立自治大学（UNAM）の中央大学都市キャンパス,19.33222222,-99.18805556,,,メキシコ合衆国,文化遺産,1,0,0,2007,1,1,0,1,0,0,0,0,0,0
609,ウニアンガ湖群/2012,ウニアンガ湖群,19.055,20.50555556,,,チャド共和国,自然遺産,0,1,0,2012,0,0,0,0,0,0,1,0,0,0
1064,プエブラの歴史地区/1987,プエブラの歴史地区,19.04722222,-98.20833333,,,メキシコ合衆国,文化遺産,1,0,0,1987,0,1,0,1,0,0,0,0,0,0
164,エレファンタ島の石窟寺院群/1987,エレファンタ島の石窟寺院群,18.96666667,72.93583333,,,インド,文化遺産,1,0,0,1987,1,0,1,0,0,0,0,0,0,0
176,チャトラパティ・シヴァージー・ターミナス駅（旧名ヴィクトリア・ターミナス）/2004,チャトラパティ・シヴァージー・ターミナス駅（旧名ヴィクトリア・ターミナス）,18.94012222,72.83620278,,,インド,文化遺産,1,0,0,2004,0,1,0,1,0,0,0,0,0,0
1065,ポポカテペトル山麓の16世紀初期の修道院群/1994,ポポカテペトル山麓の16世紀初期の修道院群,18.93472222,-98.89777778,,,メキシコ合衆国,文化遺産,1,0,0,1994,0,1,0,1,0,0,0,0,0,0
1058,ソチカルコの古代遺跡地帯/1999,ソチカルコの古代遺跡地帯,18.81027778,-99.275,,,メキシコ合衆国,文化遺産,1,0,0,1999,0,0,1,1,0,0,0,0,0,0
1061,トラコタルパンの歴史的建造物地区/1998,トラコタルパンの歴史的建造物地区,18.60833333,-95.65833333,,,メキシコ合衆国,文化遺産,1,0,0,1998,0,1,0,1,0,0,0,0,0,0
481,ゲベル・バルカルとナパタ地域の遺跡群/2003,ゲベル・バルカルとナパタ地域の遺跡群,18.53333333,31.81666667,,,スーダン共和国,文化遺産,1,0,0,2003,1,1,1,1,0,1,0,0,0,0
736,植民都市サント・ドミンゴ/1990,植民都市サント・ドミンゴ,18.48333333,-69.91666667,,,ドミニカ共和国,文化遺産,1,0,0,1990,0,1,0,1,0,1,0,0,0,0
25,プエルト・リコの要塞とサン・フアン国立歴史地区/1983,プエルト・リコの要塞とサン・フアン国立歴史地区,18.46666667,-66.11666667,,,アメリカ合衆国,文化遺産,1,0,0,1983,0,0,0,0,0,1,0,0,0,0
312,乳香の大地：交易路と関連遺跡群/2000,乳香の大地：交易路と関連遺跡群,18.25333333,53.64759167,,,オマーン国,文化遺産,1,0,0,2000,0,0,1,1,0,0,0,0,0,0
1049,カンペチェ州カラクムルの古代マヤ都市と保護熱帯雨林群/2002,カンペチェ州カラクムルの古代マヤ都市と保護熱帯雨林群,18.1225,-89.78333333,,,メキシコ合衆国,複合遺産,0,0,1,2002,0,1,1,1,0,1,0,0,1,0
443,ブルー・アンド・ジョン・クロウ山脈/2015,ブルー・アンド・ジョン・クロウ山脈,18.0775,-76.57111111,,,ジャマイカ,複合遺産,0,0,1,2015,0,0,1,0,0,1,0,0,0,1
569,バンチェンの考古遺跡/1992,バンチェンの考古遺跡,17.54861111,103.3583333,,,タイ王国,文化遺産,1,0,0,1992,0,0,1,0,0,0,0,0,0,0
933,フォン・ニャ‐ケ・バン国立公園/2003,フォン・ニャ‐ケ・バン国立公園,17.53722222,106.15125,,,ベトナム社会主義共和国,自然遺産,0,1,0,2003,0,0,0,0,0,0,0,1,1,1
1063,パレンケの古代都市と国立公園/1987,パレンケの古代都市と国立公園,17.48333333,-92.05,,,メキシコ合衆国,文化遺産,1,0,0,1987,1,1,1,1,0,0,0,0,0,0
562,ブリムストーン・ヒル要塞国立公園/1999,ブリムストーン・ヒル要塞国立公園,17.34694444,-62.83722222,,,セント・クリストファー・ネーヴィス,文化遺産,1,0,0,1999,0,0,1,1,0,0,0,0,0,0
398,ティカル国立公園/1979,ティカル国立公園,17.21666667,-89.61666667,,,グアテマラ共和国,複合遺産,0,0,1,1979,1,0,1,1,0,0,0,0,1,1
1045,オアハカの歴史地区とモンテ・アルバンの考古遺跡/1987,オアハカの歴史地区とモンテ・アルバンの考古遺跡,17.06194444,-96.72166667,,,メキシコ合衆国,文化遺産,1,0,0,1987,1,1,1,1,0,0,0,0,0,0
566,スコータイと周辺の歴史地区/1991,スコータイと周辺の歴史地区,17.00722222,99.78972222,,,タイ王国,文化遺産,1,0,0,1991,1,0,1,0,0,0,0,0,0,0
767,アガデスの歴史地区/2013,アガデスの歴史地区,16.97361111,7.991388889,,,ニジェール共和国,文化遺産,1,0,0,2013,0,1,1,0,0,0,0,0,0,0
1044,オアハカの中部渓谷にあるヤグルとミトラの先史洞窟/2010,オアハカの中部渓谷にあるヤグルとミトラの先史洞窟,16.95083333,-96.42111111,,,メキシコ合衆国,文化遺産,1,0,0,2010,0,0,1,0,0,0,0,0,0,0
839,フィリピンのコルディリェーラの棚田群/1995,フィリピンのコルディリェーラの棚田群,16.93388889,121.1366667,,,フィリピン共和国,文化遺産,1,0,0,1995,0,0,1,1,1,0,0,0,0,0
943,ベリーズ・バリア・リーフ自然保護区/1996,ベリーズ・バリア・リーフ自然保護区,16.75,-87.05833333,,,ベリーズ,自然遺産,0,1,0,1996,0,0,0,0,0,0,1,0,1,1
555,ジュジ国立鳥類保護区/1981,ジュジ国立鳥類保護区,16.5,-16.16666667,,,セネガル共和国,自然遺産,0,1,0,1981,0,0,0,0,0,0,1,0,0,1
932,フエの歴史的建造物群/1993,フエの歴史的建造物群,16.46944444,107.5777778,,,ベトナム社会主義共和国,文化遺産,1,0,0,1993,0,0,1,1,0,0,0,0,0,0
1017,アスキア墳墓/2004,アスキア墳墓,16.28979722,-0.044558333,,,マリ共和国,文化遺産,1,0,0,2004,0,1,1,1,0,0,0,0,0,0
554,サン・ルイ島/2000,サン・ルイ島,16.02777778,-16.50444444,,,セネガル共和国,文化遺産,1,0,0,2000,0,1,0,1,0,0,0,0,0,0
181,パッタダカルの寺院群/1987,パッタダカルの寺院群,15.94833333,75.81666667,,,インド,文化遺産,1,0,0,1987,0,0,1,1,0,0,0,0,0,0
63,城壁都市シバーム/1982,城壁都市シバーム,15.92694444,48.62666667,,,イエメン共和国,文化遺産,1,0,0,1982,0,0,1,1,1,0,0,0,0,0
929,古都ホイアン/1999,古都ホイアン,15.88333333,108.3333333,,,ベトナム社会主義共和国,文化遺産,1,0,0,1999,0,1,0,0,1,0,0,0,0,0
1010,リオ・プラタノ生物圏保存地域/1982,リオ・プラタノ生物圏保存地域,15.74444444,-84.675,,,ホンジュラス共和国,自然遺産,0,1,0,1982,0,0,0,0,0,0,1,1,1,1
934,ミーソン聖域/1999,ミーソン聖域,15.51666667,108.5666667,,,ベトナム社会主義共和国,文化遺産,1,0,0,1999,0,1,1,0,0,0,0,0,0,0
169,ゴアの聖堂と修道院/1986,ゴアの聖堂と修道院,15.50222222,73.91166667,,,インド,文化遺産,1,0,0,1986,0,1,0,1,0,1,0,0,0,0
61,サナアの旧市街/1986,サナアの旧市街,15.35555556,44.20805556,,,イエメン共和国,文化遺産,1,0,0,1986,0,0,0,1,1,1,0,0,0,0
567,トゥンヤイ－ファイ・カ・ケン野生生物保護区/1991,トゥンヤイ－ファイ・カ・ケン野生生物保護区,15.33333333,98.91666667,,,タイ王国,自然遺産,0,1,0,1991,0,0,0,0,0,0,1,0,1,1
182,ハンピの都市遺跡/1986,ハンピの都市遺跡,15.31444444,76.47166667,,,インド,文化遺産,1,0,0,1986,1,0,1,1,0,0,0,0,0,0
397,キリグア遺跡公園/1981,キリグア遺跡公園,15.27055556,-89.04027778,,,グアテマラ共和国,文化遺産,1,0,0,1981,1,1,0,1,0,0,0,0,0,0
737,モルヌ・トロワ・ピトン国立公園/1997,モルヌ・トロワ・ピトン国立公園,15.26666667,-61.28333333,,,ドミニカ国,自然遺産,0,1,0,1997,0,0,0,0,0,0,0,1,0,1
327,シダーデ・ヴェーリャ、リベイラ・グランデの歴史地区/2009,シダーデ・ヴェーリャ、リベイラ・グランデの歴史地区,14.91513889,-23.60519444,,,カーボヴェルデ共和国,文化遺産,1,0,0,2009,0,1,1,0,0,1,0,0,0,0
1009,コパンのマヤ遺跡/1980,コパンのマヤ遺跡,14.85,-89.13333333,,,ホンジュラス共和国,文化遺産,1,0,0,1980,0,0,0,1,0,1,0,0,0,0
1104,チャムパーサックの文化的景観にあるワット・プーと関連古代遺跡群/2001,チャムパーサックの文化的景観にあるワット・プーと関連古代遺跡群,14.83333333,105.8,,,ラオス人民民主共和国,文化遺産,1,0,0,2001,0,0,1,1,0,1,0,0,0,0
552,ゴレ島/1978,ゴレ島,14.66722222,-17.40083333,,,セネガル共和国,文化遺産,1,0,0,1978,0,0,0,0,0,1,0,0,0,0
396,アンティグア・グアテマラ/1979,アンティグア・グアテマラ,14.56666667,-90.66666667,,,グアテマラ共和国,文化遺産,1,0,0,1979,0,1,1,1,0,0,0,0,0,0
358,プレア・ビヒア寺院/2008,プレア・ビヒア寺院,14.38833333,104.6838889,,,カンボジア王国,文化遺産,1,0,0,2008,1,0,0,0,0,0,0,0,0,0
565,アユタヤと周辺の歴史地区/1991,アユタヤと周辺の歴史地区,14.34777778,100.5605556,,,タイ王国,文化遺産,1,0,0,1991,0,0,1,0,0,0,0,0,0,0
568,ドン・パヤーイェン－カオ・ヤイの森林群/2005,ドン・パヤーイェン－カオ・ヤイの森林群,14.33,102.05,,,タイ王国,自然遺産,0,1,0,2005,0,0,0,0,0,0,0,0,0,1
62,ザビードの歴史地区/1993,ザビードの歴史地区,14.19527778,43.31611111,,,イエメン共和国,文化遺産,1,0,0,1993,0,1,0,1,0,1,0,0,0,0
269,アクスムの考古遺跡/1980,アクスムの考古遺跡,14.13019444,38.71861111,,,エチオピア連邦民主共和国,文化遺産,1,0,0,1980,1,0,0,1,0,0,0,0,0,0
553,サルーム・デルタ/2011,サルーム・デルタ,13.83527778,-16.49861111,,,セネガル共和国,文化遺産,1,0,0,2011,0,0,1,1,1,0,0,0,0,0
279,ホヤ・デ・セレンの考古遺跡/1993,ホヤ・デ・セレンの考古遺跡,13.8275,-89.36916667,,,エルサルバドル共和国,文化遺産,1,0,0,1993,0,0,1,1,0,0,0,0,0,0
563,ピトンズ管理地区/2004,ピトンズ管理地区,13.80708333,-61.07036111,,,セントルシア,自然遺産,0,1,0,2004,0,0,0,0,0,0,1,1,0,0
356,セネガンビアのストーン・サークル遺跡群/2006,セネガンビアのストーン・サークル遺跡群,13.69111111,-15.5225,,,ガンビア共和国及びセネガル共和国,文化遺産,1,0,0,2006,1,0,1,0,0,0,0,0,0,0
273,シミエン国立公園/1978,シミエン国立公園,13.18333333,38.06666667,,,エチオピア連邦民主共和国,自然遺産,0,1,0,1978,0,0,0,0,0,0,1,0,0,1
825,歴史都市ブリッジタウンとその要塞/2011,歴史都市ブリッジタウンとその要塞,13.09666667,-59.61388889,,,バルバドス,文化遺産,1,0,0,2011,0,1,1,1,0,0,0,0,0,0
556,ニョコロ・コバ国立公園/1981,ニョコロ・コバ国立公園,13.06666667,-12.71666667,,,セネガル共和国,自然遺産,0,1,0,1981,0,0,0,0,0,0,0,0,0,1
187,マハーバリプラムの建築と彫刻群/1984,マハーバリプラムの建築と彫刻群,12.61666667,80.19166667,,,インド,文化遺産,1,0,0,1984,1,1,1,0,0,1,0,0,0,0
64,ソコトラ諸島/2008,ソコトラ諸島,12.5,53.83333333,,,イエメン共和国,自然遺産,0,1,0,2008,0,0,0,0,0,0,0,0,0,1
765,レオン大聖堂/2011,レオン大聖堂,12.435,-86.87805556,,,ニカラグア共和国,文化遺産,1,0,0,2011,0,1,0,1,0,0,0,0,0,0
764,レオン・ビエホの遺跡群/2000,レオン・ビエホの遺跡群,12.39722222,-86.61027778,,,ニカラグア共和国,文化遺産,1,0,0,2000,0,0,1,1,0,0,0,0,0,0
318,ウィレムスタットの歴史地区：キュラソーにある内陸都市と港/1997,ウィレムスタットの歴史地区：キュラソーにある内陸都市と港,12.10194444,-68.90222222,,,オランダ王国,文化遺産,1,0,0,1997,0,1,0,1,1,0,0,0,0,0
1011,ビキニ環礁－核実験場となった海/2010,ビキニ環礁－核実験場となった海,11.6,165.3805556,,,マーシャル諸島共和国,文化遺産,1,0,0,2010,0,0,0,1,0,1,0,0,0,0
163,インドの山岳鉄道群/1999,インドの山岳鉄道群,11.51027778,76.93583333,,,インド,文化遺産,1,0,0,1999,0,1,0,1,0,0,0,0,0,0
939,コロとその港/1993,コロとその港,11.4,-69.68333333,,,ベネズエラ・ボリバル共和国,文化遺産,1,0,0,1993,0,0,0,1,1,0,0,0,0,0
270,アワッシュ川下流域/1980,アワッシュ川下流域,11.1,40.57938889,,,エチオピア連邦民主共和国,文化遺産,1,0,0,1980,0,1,1,1,0,0,0,0,0,0
418,グアナカステ保護地区/1999,グアナカステ保護地区,10.85,-85.61666667,,,コスタリカ共和国,自然遺産,0,1,0,1999,0,0,0,0,0,0,0,0,1,1
175,大チョーラ朝寺院群/1987,大チョーラ朝寺院群,10.78305556,79.1325,,,インド,文化遺産,1,0,0,1987,0,1,1,0,0,0,0,0,0,0
761,スクルの文化的景観/1999,スクルの文化的景観,10.74055556,13.57194444,,,ナイジェリア連邦共和国,文化遺産,1,0,0,1999,0,0,1,0,1,1,0,0,0,0
938,カラカスの大学都市/2000,カラカスの大学都市,10.49055556,-66.89055556,,,ベネズエラ・ボリバル共和国,文化遺産,1,0,0,2000,1,0,0,1,0,0,0,0,0,0
422,カルタヘナの港、要塞、歴史的建造物群/1984,カルタヘナの港、要塞、歴史的建造物群,10.41666667,-75.53333333,,,コロンビア共和国,文化遺産,1,0,0,1984,0,0,0,1,0,1,0,0,0,0
735,クタマク：バタマリバ人の土地/2004,クタマク：バタマリバ人の土地,10.06666667,1.133333333,,,トーゴ共和国,文化遺産,1,0,0,2004,0,0,0,0,1,1,0,0,0,0
820,パナマのカリブ海側の要塞群：ポルトベロとサン・ロレンツォ/1980,パナマのカリブ海側の要塞群：ポルトベロとサン・ロレンツォ,9.553888889,-79.65583333,,,パナマ共和国,文化遺産,1,0,0,1980,1,0,0,1,0,0,0,0,0,0
425,サンタ・クルス・デ・モンポスの歴史地区/1995,サンタ・クルス・デ・モンポスの歴史地区,9.233333333,-74.43333333,,,コロンビア共和国,文化遺産,1,0,0,1995,0,0,0,1,1,0,0,0,0,0
414,コモエ国立公園/1983,コモエ国立公園,9,-4,,,コートジボワール共和国,自然遺産,0,1,0,1983,0,0,0,0,0,0,0,0,1,1
819,パナマ・ビエホ考古遺跡とパナマの歴史地区/1997,パナマ・ビエホ考古遺跡とパナマの歴史地区,8.951111111,-79.54055556,,,パナマ共和国,文化遺産,1,0,0,1997,0,1,0,1,0,1,0,0,0,0
420,ディキスの石球のある先コロンブス期の首長制集落群/2014,ディキスの石球のある先コロンブス期の首長制集落群,8.911388889,-83.4775,,,コスタリカ共和国,文化遺産,1,0,0,2014,0,0,1,0,0,0,0,0,0,0
189,西ガーツ山脈/2012,西ガーツ山脈,8.529722222,77.24972222,,,インド,自然遺産,0,1,0,2012,0,0,0,0,0,0,0,0,1,1
275,ティヤの石碑群/1980,ティヤの石碑群,8.434916667,38.61211111,,,エチオピア連邦民主共和国,文化遺産,1,0,0,1980,1,0,0,1,0,0,0,0,0,0
537,聖地アヌラーダプラ/1982,聖地アヌラーダプラ,8.333333333,80.38333333,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1982,0,1,1,0,0,1,0,0,0,0
534,シーギリヤの古代都市/1982,シーギリヤの古代都市,7.95,80.75,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1982,0,1,1,1,0,0,0,0,0,0
540,ポロンナルワの古代都市/1982,ポロンナルワの古代都市,7.915833333,81.00055556,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1982,1,0,1,0,0,1,0,0,0,0
539,ランギリ・ダンブッラの石窟寺院/1991,ランギリ・ダンブッラの石窟寺院,7.856666667,80.64916667,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1991,1,0,0,0,0,1,0,0,0,0
760,オスン－オソボの聖林/2005,オスン－オソボの聖林,7.755555556,4.552222222,,,ナイジェリア連邦共和国,文化遺産,1,0,0,2005,0,1,1,0,0,1,0,0,0,0
818,ダリエン国立公園/1981,ダリエン国立公園,7.736111111,-77.54722222,,,パナマ共和国,自然遺産,0,1,0,1981,0,0,0,0,0,0,1,0,1,1
428,ロス・カティオス国立公園/1994,ロス・カティオス国立公園,7.666666667,-77,,,コロンビア共和国,自然遺産,0,1,0,1994,0,0,0,0,0,0,0,0,1,1
363,ニンバ山厳正自然保護区/1981,ニンバ山厳正自然保護区,7.603194444,-8.390972222,,,ギニア共和国及びコートジボワール共和国,自然遺産,0,1,0,1981,0,0,0,0,0,0,0,0,1,1
536,スリランカ中央高地/2010,スリランカ中央高地,7.45245,80.8021,,,スリランカ民主社会主義共和国,自然遺産,0,1,0,2010,0,0,0,0,0,0,0,0,1,1
817,コイバ国立公園と特別海洋保護区/2005,コイバ国立公園と特別海洋保護区,7.433,-81.766,,,パナマ共和国,自然遺産,0,1,0,2005,0,0,0,0,0,0,0,0,1,1
538,聖地キャンディ/1988,聖地キャンディ,7.293611111,80.64027778,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1988,0,0,0,1,0,1,0,0,0,0
823,ロック・アイランドの南部ラグーン/2012,ロック・アイランドの南部ラグーン,7.246925,134.3525,,,パラオ共和国,複合遺産,0,0,1,2012,0,0,1,0,1,0,1,0,1,1
936,アボメーの王宮群/1985,アボメーの王宮群,7.183333333,1.983333333,,,ベナン共和国,文化遺産,1,0,0,1985,0,0,1,1,0,0,0,0,0,0
535,シンハラジャ森林保護区/1988,シンハラジャ森林保護区,6.416666667,80.5,,,スリランカ民主社会主義共和国,自然遺産,0,1,0,1988,0,0,0,0,0,0,0,0,1,1
1024,キナバル自然公園/2000,キナバル自然公園,6.25,116.5,,,マレーシア,自然遺産,0,1,0,2000,0,0,0,0,0,0,0,0,1,1
533,ゴールの旧市街とその要塞/1988,ゴールの旧市街とその要塞,6.021388889,80.21861111,,,スリランカ民主社会主義共和国,文化遺産,1,0,0,1988,0,0,0,1,0,0,0,0,0,0
532,パラマリボの歴史街区/2002,パラマリボの歴史街区,5.826111111,-55.15,,,スリナム共和国,文化遺産,1,0,0,2002,0,1,0,1,0,0,0,0,0,0
415,タイ国立公園/1982,タイ国立公園,5.75,-7.666666667,,,コートジボワール共和国,自然遺産,0,1,0,1982,0,0,0,0,0,0,1,0,0,1
419,ココス島国立公園/1997,ココス島国立公園,5.533333333,-87.06666667,,,コスタリカ共和国,自然遺産,0,1,0,1997,0,0,0,0,0,0,0,0,1,1
423,コロンビアのコーヒー農園の文化的景観/2011,コロンビアのコーヒー農園の文化的景観,5.471666667,-75.68166667,,,コロンビア共和国,文化遺産,1,0,0,2011,0,0,0,0,1,1,0,0,0,0
325,アシャンティ族の伝統的建造物群/1980,アシャンティ族の伝統的建造物群,5.45,0.96667,,,ガーナ共和国,文化遺産,1,0,0,1980,0,0,0,0,1,0,0,0,0,0
1026,メラカとジョージ・タウン：マラッカ海峡の歴史都市/2008,メラカとジョージ・タウン：マラッカ海峡の歴史都市,5.421388889,100.3458333,,,マレーシア,文化遺産,1,0,0,2008,0,1,1,1,0,0,0,0,0,0
326,ガーナのベナン湾沿いの城塞群/1979,ガーナのベナン湾沿いの城塞群,5.391027778,-0.493611111,,,ガーナ共和国,文化遺産,1,0,0,1979,0,0,0,0,0,1,0,0,0,0
937,カナイマ国立公園/1994,カナイマ国立公園,5.333333333,-61.5,,,ベネズエラ・ボリバル共和国,自然遺産,0,1,0,1994,0,0,0,0,0,0,1,1,1,1
272,コンソの文化的景観/2011,コンソの文化的景観,5.3,37.4,,,エチオピア連邦民主共和国,文化遺産,1,0,0,2011,0,0,1,0,1,0,0,0,0,0
416,グラン・バッサムの歴史都市/2012,グラン・バッサムの歴史都市,5.195833333,3.736388889,,,コートジボワール共和国,文化遺産,1,0,0,2012,0,0,1,1,0,0,0,0,0,0
1027,レンゴン渓谷の考古遺跡/2012,レンゴン渓谷の考古遺跡,5.067908333,100.9723278,,,マレーシア,文化遺産,1,0,0,2012,0,0,1,1,0,0,0,0,0,0
271,オモ川下流域/1980,オモ川下流域,4.8,35.96666667,,,エチオピア連邦民主共和国,文化遺産,1,0,0,1980,0,0,1,1,0,0,0,0,0,0
1025,グヌン・ムル国立公園/2000,グヌン・ムル国立公園,4.13333,114.91667,,,マレーシア,自然遺産,0,1,0,2000,0,0,0,0,0,0,1,1,1,1
433,ガランバ国立公園/1980,ガランバ国立公園,4,29.25,,,コンゴ民主共和国,自然遺産,0,1,0,1980,0,0,0,0,0,0,1,0,0,1
531,中央スリナム自然保護区/2000,中央スリナム自然保護区,4,-56.5,,,スリナム共和国,自然遺産,0,1,0,2000,0,0,0,0,0,0,0,0,1,1
427,マルペロ動植物保護区/2006,マルペロ動植物保護区,3.966666667,-81.61666667,,,コロンビア共和国,自然遺産,0,1,0,2006,0,0,0,0,0,0,1,0,1,0
409,トゥルカナ湖国立公園群/1997,トゥルカナ湖国立公園群,3.051305556,36.50366667,,,ケニア共和国,自然遺産,0,1,0,1997,0,0,0,0,0,0,0,1,0,1
353,ジャー動物保護区/1987,ジャー動物保護区,3,13,,,カメルーン共和国,自然遺産,0,1,0,1987,0,0,0,0,0,0,0,0,1,1
354,サンガ川流域－三カ国を流れる大河/2012,サンガ川流域－三カ国を流れる大河,2.609444444,16.55416667,,,カメルーン共和国及び中央アフリカ共和国及びコンゴ共和国,自然遺産,0,1,0,2012,0,0,0,0,0,0,0,0,1,1
426,ティエラデントロ国立考古公園/1995,ティエラデントロ国立考古公園,2.583333333,-76.03333333,,,コロンビア共和国,文化遺産,1,0,0,1995,0,0,1,0,0,0,0,0,0,0
431,オカピ野生動物保護区/1996,オカピ野生動物保護区,2,28.5,,,コンゴ民主共和国,自然遺産,0,1,0,1996,0,0,0,0,0,0,0,0,0,1
424,サン・アグスティン考古公園/1995,サン・アグスティン考古公園,1.916666667,-76.23333333,,,コロンビア共和国,文化遺産,1,0,0,1995,0,0,1,0,0,0,0,0,0,0
454,シンガポール植物園/2015,シンガポール植物園,1.315277778,103.8161111,,,シンガポール共和国,文化遺産,1,0,0,2015,0,1,0,1,0,0,0,0,0,0
430,ヴィルンガ国立公園/1979,ヴィルンガ国立公園,0.916666667,29.16666667,,,コンゴ民主共和国,自然遺産,0,1,0,1979,0,0,0,0,0,0,1,1,0,1
210,カスビのブガンダ王国の王墓/2001,カスビのブガンダ王国の王墓,0.348611111,32.55138889,,,ウガンダ共和国,文化遺産,1,0,0,2001,1,0,1,1,0,1,0,0,0,0
258,キトの市街/1978,キトの市街,-0.233333333,-78.5,,,エクアドル共和国,文化遺産,1,0,0,1978,0,1,0,1,0,0,0,0,0,0
257,ガラパゴス諸島/1978,ガラパゴス諸島,-0.816666667,-91,,,エクアドル共和国,自然遺産,0,1,0,1978,0,0,0,0,0,0,1,1,1,1
260,サンガイ国立公園/1983,サンガイ国立公園,-1.833333333,-78.33333333,,,エクアドル共和国,自然遺産,0,1,0,1983,0,0,0,0,0,0,1,1,1,1
434,サロンガ国立公園/1984,サロンガ国立公園,-2,21,,,コンゴ民主共和国,自然遺産,0,1,0,1984,0,0,0,0,0,0,1,0,1,0
593,セレンゲティ国立公園/1981,セレンゲティ国立公園,-2.333333333,34.56666667,,,タンザニア連合共和国,自然遺産,0,1,0,1981,0,0,0,0,0,0,1,0,0,1
862,中央アマゾン自然保護区群/2000,中央アマゾン自然保護区群,-2.333333333,-62.00833333,,,ブラジル連邦共和国,自然遺産,0,1,0,2000,0,0,0,0,0,0,0,0,1,1
